,location,total_sqft,bath,price,bhk
4774,kudlu gate,1215.0,2.0,44.96,2
4775,kudlu gate,1164.0,2.0,75.0,2
4776,kudlu gate,3850.0,6.0,205.0,4
4777,kudlu gate,1183.0,2.0,79.54,2
4778,kudlu gate,1850.0,3.0,110.0,3
4780,kudlu gate,1183.0,2.0,79.54,2
4781,kudlu gate,1200.0,2.0,44.4,2
4783,kudlu gate,1310.0,2.0,53.0,2
4784,kumaraswami layout,2000.0,4.0,139.0,4
4785,kumaraswami layout,1000.0,2.0,48.5,2
4786,kumaraswami layout,1000.0,2.0,58.0,2
4787,kumaraswami layout,2400.0,7.0,125.0,7
4788,kumaraswami layout,2400.0,2.0,125.0,3
4789,kumaraswami layout,1310.0,2.0,70.0,3
4790,kumaraswami layout,850.0,1.0,78.0,1
4791,kumaraswami layout,3200.0,7.0,150.0,7
4792,kumaraswami layout,1310.0,2.0,85.0,3
4793,kumaraswami layout,2450.0,3.0,110.0,4
4794,kumaraswami layout,3100.0,7.0,145.0,7
4795,kumaraswami layout,1200.0,3.0,75.0,3
4796,kumaraswami layout,1081.0,2.0,60.0,2
4797,kundalahalli,1724.0,3.0,125.0,3
4798,kundalahalli,1030.0,2.0,49.0,2
4799,kundalahalli,735.0,2.0,57.99,2
4800,kundalahalli,1047.0,2.0,82.0,2
4801,kundalahalli,1397.0,3.0,105.0,3
4802,kundalahalli,1724.0,3.0,127.0,3
4803,kundalahalli,1010.0,2.0,49.27,2
4804,kundalahalli,1397.0,3.0,110.0,3
4805,kundalahalli,1397.0,3.0,104.0,3
4806,kundalahalli,1397.0,3.0,108.0,3
4807,kundalahalli,1920.0,3.0,150.0,3
4808,kundalahalli,1397.0,3.0,105.0,3
4810,kundalahalli,1724.0,3.0,124.0,3
4811,kundalahalli,1047.0,2.0,84.0,2
4812,kundalahalli,1047.0,2.0,83.0,2
4813,kundalahalli,7000.0,4.0,550.0,4
4815,kundalahalli,1120.0,2.0,53.76,2
4816,kundalahalli,1047.0,2.0,82.62,2
4817,kundalahalli,1047.0,2.0,91.0,2
4818,kundalahalli,1724.0,3.0,146.0,3
4819,kundalahalli,1600.0,3.0,170.0,3
4821,kundalahalli,1724.0,3.0,125.0,3
4822,kundalahalli,1010.0,2.0,48.27,2
4823,kundalahalli,1047.0,2.0,89.0,2
4824,kundalahalli,2500.0,5.0,245.0,4
4825,kundalahalli,1397.0,3.0,105.0,3
4827,kundalahalli,1047.0,2.0,72.0,2
4828,kundalahalli,1260.0,2.0,58.0,2
4829,kundalahalli,3092.0,4.0,230.0,4
4830,kundalahalli,1065.0,2.0,70.0,2
4831,kundalahalli,1724.0,3.0,146.0,3
4832,kundalahalli,1047.0,2.0,91.0,2
4833,kundalahalli,1724.0,3.0,128.0,3
4834,kundalahalli,1315.0,2.0,74.0,2
4835,kundalahalli,2100.0,3.0,150.0,3
4836,kundalahalli,1724.0,3.0,125.0,3
4837,kundalahalli,1724.0,3.0,140.0,3
4838,kundalahalli,1175.0,2.0,65.0,2
4839,laggere,2800.0,5.0,125.0,5
4840,laggere,1200.0,3.0,130.0,3
4841,laggere,1200.0,1.0,125.0,1
4842,laggere,1200.0,2.0,75.0,2
4843,laggere,620.0,2.0,48.0,1
4844,lakshminarayana pura,1185.0,2.0,75.0,2
4845,lakshminarayana pura,1600.0,2.0,108.0,3
4846,lakshminarayana pura,1180.0,2.0,75.0,2
4847,lakshminarayana pura,1172.0,2.0,82.0,2
4848,lakshminarayana pura,1179.0,2.0,75.0,2
4849,lakshminarayana pura,1149.0,2.0,75.0,2
4850,lakshminarayana pura,1336.0,2.0,100.0,2
4851,lakshminarayana pura,1175.0,2.0,75.0,2
4852,lakshminarayana pura,1190.0,2.0,75.0,2
4853,lakshminarayana pura,1200.0,2.0,75.0,2
4854,lakshminarayana pura,1200.0,2.0,75.0,2
4855,lakshminarayana pura,1165.0,2.0,75.0,2
4856,lakshminarayana pura,1145.0,2.0,75.0,2
4857,lakshminarayana pura,1500.0,3.0,104.0,3
4858,lakshminarayana pura,1210.0,2.0,75.0,2
4859,lakshminarayana pura,1169.0,2.0,75.0,2
4860,lakshminarayana pura,1200.0,2.0,75.0,2
4861,lakshminarayana pura,1172.0,2.0,75.0,2
4862,lakshminarayana pura,1172.0,2.0,75.0,2
4863,lakshminarayana pura,1180.0,2.0,75.0,2
4864,lakshminarayana pura,1200.0,2.0,83.0,2
4865,lakshminarayana pura,1200.0,2.0,80.0,2
4866,lakshminarayana pura,1195.0,2.0,75.0,2
4867,lakshminarayana pura,1200.0,2.0,80.0,2
4869,lb shastri nagar,1043.0,2.0,55.0,2
4870,lb shastri nagar,1184.0,2.0,69.0,2
4871,lb shastri nagar,665.0,1.0,32.0,1
4872,lb shastri nagar,1250.0,2.0,48.5,2
4873,lb shastri nagar,1400.0,2.0,80.0,3
4874,lb shastri nagar,1184.0,2.0,62.0,2
4875,lb shastri nagar,1200.0,2.0,47.0,2
4876,lb shastri nagar,1200.0,2.0,75.0,2
4877,lb shastri nagar,1000.0,2.0,49.5,2
4878,lingadheeranahalli,1521.0,3.0,95.0,3
4879,lingadheeranahalli,1511.0,3.0,95.0,3
4880,lingadheeranahalli,1683.0,3.0,109.0,3
4881,lingadheeranahalli,1519.0,3.0,93.0,3
4882,lingadheeranahalli,1521.0,3.0,94.99,3
4883,lingadheeranahalli,1682.0,3.0,120.0,3
4884,lingadheeranahalli,1521.0,3.0,94.71,3
4885,lingadheeranahalli,1893.0,3.0,130.0,3
4886,lingadheeranahalli,1705.0,3.0,110.0,3
4887,lingadheeranahalli,2245.0,4.0,154.0,4
4888,lingadheeranahalli,1682.0,3.0,113.0,3
4889,lingadheeranahalli,1682.0,3.0,114.0,3
4890,lingadheeranahalli,1506.0,3.0,95.0,3
4891,lingadheeranahalli,1683.0,3.0,110.0,3
4892,lingadheeranahalli,1684.0,3.0,120.0,3
4893,lingadheeranahalli,2236.0,4.0,153.0,4
4894,lingadheeranahalli,1894.0,4.0,114.0,3
4895,lingadheeranahalli,2240.0,4.0,160.0,4
4896,magadi road,3600.0,6.0,141.0,6
4897,magadi road,1116.0,2.0,50.0,2
4899,magadi road,884.0,2.0,41.1,2
4900,magadi road,1005.0,2.0,55.78,2
4901,magadi road,1000.0,2.0,46.5,2
4902,magadi road,1500.0,2.0,93.0,4
4904,magadi road,1345.0,2.0,55.0,2
4906,magadi road,5000.0,6.0,360.0,5
4907,magadi road,1116.0,2.0,51.89,2
4908,magadi road,1052.0,2.0,60.0,3
4909,magadi road,940.0,2.0,50.0,2
4910,magadi road,1318.0,2.0,68.0,3
4912,magadi road,884.0,2.0,48.0,2
4914,mahadevpura,1150.0,2.0,52.0,2
4915,mahadevpura,1250.0,2.0,52.0,2
4916,mahadevpura,1260.0,2.0,57.6,2
4917,mahadevpura,730.0,1.0,35.0,1
4918,mahadevpura,1434.0,2.0,67.39,3
4919,mahadevpura,1146.0,2.0,53.8,2
4920,mahadevpura,1532.0,2.0,62.0,2
4921,mahadevpura,1620.0,2.0,76.0,3
4922,mahadevpura,1136.0,2.0,64.5,2
4923,mahadevpura,1400.0,2.0,65.8,3
4924,mahadevpura,1137.0,2.0,53.4,2
4925,mahadevpura,1601.0,3.0,95.0,3
4926,mahadevpura,1450.0,3.0,75.0,3
4927,mahadevpura,1152.0,2.0,54.0,2
4928,mahadevpura,1212.0,2.0,56.9,2
4930,mahadevpura,1505.0,3.0,78.0,3
4931,mahadevpura,1500.0,2.0,70.0,3
4932,mahadevpura,1236.0,2.0,58.0,2
4933,mahadevpura,1236.0,2.0,58.0,2
4934,mahadevpura,1120.0,2.0,53.0,2
4935,mahalakshmi layout,1575.0,5.0,158.0,4
4936,mahalakshmi layout,1105.0,2.0,80.0,2
4937,mahalakshmi layout,1200.0,3.0,160.0,4
4938,mahalakshmi layout,1200.0,2.0,110.0,3
4939,mahalakshmi layout,1876.0,3.0,150.0,3
4940,mallasandra,1665.0,3.0,95.0,3
4941,mallasandra,1665.0,3.0,86.58,3
4942,mallasandra,1340.0,2.0,61.0,2
4943,mallasandra,1325.0,2.0,70.0,2
4944,mallasandra,1665.0,3.0,86.91,3
4945,mallasandra,1325.0,2.0,70.0,2
4946,mallasandra,905.0,2.0,40.0,2
4947,mallasandra,1325.0,2.0,65.0,2
4948,mallasandra,1325.0,2.0,73.0,2
4949,mallasandra,1565.0,2.0,69.0,2
4950,mallasandra,905.0,2.0,35.0,2
4952,mallasandra,1100.0,2.0,76.3,3
4953,malleshpalya,1140.0,2.0,46.5,2
4954,malleshpalya,1225.0,2.0,46.86,2
4956,malleshpalya,1052.0,2.0,50.0,2
4957,malleshpalya,1405.0,2.0,77.0,3
4958,malleshpalya,1065.0,2.0,50.0,2
4959,malleshpalya,1210.0,2.0,55.0,2
4961,malleshpalya,1060.0,2.0,40.0,2
4962,malleshpalya,1430.0,2.0,69.5,3
4963,malleshpalya,1421.0,2.0,90.0,2
4964,malleshpalya,1245.0,2.0,55.0,2
4965,malleshpalya,1200.0,2.0,46.0,2
4966,malleshpalya,1225.0,2.0,52.0,2
4967,malleshwaram,705.0,1.0,67.0,1
4968,malleshwaram,12000.0,7.0,2200.0,7
4969,malleshwaram,2500.0,5.0,325.0,4
4970,malleshwaram,2006.0,3.0,297.0,3
4971,malleshwaram,686.0,1.0,62.5,1
4972,malleshwaram,2475.0,4.0,332.0,3
4973,malleshwaram,2610.0,3.0,399.0,3
4974,malleshwaram,2475.0,4.0,320.0,3
4975,malleshwaram,900.0,2.0,95.0,2
4976,malleshwaram,1420.0,2.0,158.0,2
4977,malleshwaram,2000.0,3.0,250.0,3
4978,malleshwaram,2215.0,3.0,275.0,3
4980,malleshwaram,2475.0,4.0,300.0,3
4981,malleshwaram,2345.0,2.0,293.0,3
4983,malleshwaram,2215.0,4.0,310.0,3
4984,malleshwaram,480.0,1.0,60.0,1
4985,malleshwaram,1290.0,2.0,120.0,2
4986,malleshwaram,2475.0,4.0,326.0,3
4987,malleshwaram,2476.0,3.0,337.0,3
4988,malleshwaram,900.0,2.0,90.0,2
4990,malleshwaram,2050.0,4.0,270.0,3
4991,malleshwaram,900.0,2.0,72.0,2
4992,malleshwaram,620.0,1.0,86.8,1
4993,malleshwaram,600.0,1.0,68.0,2
4994,malleshwaram,2475.0,4.0,337.0,3
4995,malleshwaram,2215.0,3.0,275.0,3
4996,malleshwaram,2215.0,3.0,330.0,3
4998,malleshwaram,1020.0,2.0,80.0,2
4999,malleshwaram,600.0,1.0,90.0,2
5000,malleshwaram,2200.0,3.0,275.0,3
5001,malleshwaram,2475.0,4.0,326.0,3
5002,malleshwaram,1500.0,2.0,140.0,2
5003,malleshwaram,2475.0,4.0,340.0,3
5004,malleshwaram,1400.0,2.0,190.0,2
5005,malleshwaram,2475.0,4.0,300.0,3
5006,malleshwaram,2400.0,3.0,380.0,3
5007,malleshwaram,580.0,1.0,45.0,1
5008,malleshwaram,1410.0,2.0,125.0,2
5011,marathahalli,1220.0,2.0,57.0,2
5012,marathahalli,1200.0,2.0,52.0,2
5013,marathahalli,1200.0,2.0,60.0,2
5014,marathahalli,1933.0,3.0,140.0,3
5015,marathahalli,950.0,2.0,46.96,2
5016,marathahalli,1230.0,2.0,80.0,2
5017,marathahalli,3800.0,4.0,250.0,4
5018,marathahalli,1019.0,2.0,49.85,2
5019,marathahalli,1215.0,2.0,67.0,2
5020,marathahalli,2181.0,3.0,152.0,4
5021,marathahalli,1170.0,2.0,53.0,2
5022,marathahalli,1019.0,2.0,49.86,2
5023,marathahalli,1325.0,2.0,71.55,2
5024,marathahalli,1220.0,2.0,56.5,2
5026,marathahalli,1152.0,2.0,56.0,2
5027,marathahalli,1610.0,3.0,90.0,3
5028,marathahalli,1146.0,2.0,70.0,2
5030,marathahalli,1469.0,3.0,89.0,3
5035,marathahalli,2519.0,5.0,185.0,4
5037,marathahalli,957.0,2.0,46.9,2
5038,marathahalli,1583.0,3.0,105.0,3
5039,marathahalli,2524.0,5.0,190.0,4
5043,marathahalli,1071.0,2.0,52.25,2
5044,marathahalli,1215.0,2.0,58.86,2
5045,marathahalli,1102.0,2.0,53.67,2
5046,marathahalli,1900.0,3.0,123.0,3
5047,marathahalli,1045.0,2.0,60.0,2
5049,marathahalli,1215.0,2.0,58.86,2
5050,marathahalli,1365.0,2.0,73.0,2
5055,marathahalli,1208.0,2.0,70.0,2
5056,marathahalli,1325.0,1.0,92.0,2
5057,marathahalli,1525.0,3.0,90.0,3
5058,marathahalli,1937.0,3.0,140.0,3
5059,marathahalli,1550.0,3.0,83.0,3
5060,marathahalli,1350.0,2.0,86.0,2
5061,marathahalli,957.0,2.0,47.0,2
5063,marathahalli,1230.0,2.0,57.0,2
5064,marathahalli,1200.0,2.0,58.0,2
5066,marathahalli,607.0,1.0,35.0,1
5067,marathahalli,1583.0,3.0,109.0,3
5068,marathahalli,1075.0,2.0,52.43,2
5069,marathahalli,1360.0,2.0,103.0,2
5070,marathahalli,1220.0,2.0,58.5,2
5071,marathahalli,950.0,2.0,45.68,2
5072,marathahalli,615.0,1.0,44.0,1
5073,marathahalli,1595.0,3.0,90.0,3
5074,marathahalli,1350.0,2.0,89.0,2
5075,marathahalli,1020.0,2.0,57.0,2
5076,marathahalli,1600.0,3.0,88.0,2
5077,marathahalli,780.0,1.0,55.0,1
5078,marathahalli,1710.0,3.0,100.0,3
5080,marathahalli,1358.0,2.0,81.0,2
5081,marathahalli,1205.0,2.0,75.0,2
5082,marathahalli,1730.0,3.0,110.0,3
5083,marathahalli,1583.0,3.0,115.0,3
5084,marathahalli,1200.0,2.0,67.0,2
5085,marathahalli,1095.0,2.0,60.0,2
5086,marathahalli,1060.0,2.0,48.0,2
5087,marathahalli,1050.0,2.0,65.0,2
5088,marathahalli,1102.0,2.0,53.67,2
5089,marathahalli,1026.0,2.0,49.95,2
5092,marathahalli,1220.0,2.0,59.0,2
5093,marathahalli,881.0,2.0,48.06,2
5095,marathahalli,1710.0,3.0,100.0,3
5096,marathahalli,1680.0,3.0,105.0,3
5097,marathahalli,1910.0,3.0,119.0,3
5098,marathahalli,1602.0,2.0,104.0,2
5099,marathahalli,700.0,1.0,38.0,1
5100,marathahalli,1469.0,3.0,89.0,3
5102,marathahalli,1690.0,3.0,116.0,3
5103,marathahalli,1065.0,2.0,55.0,2
5104,marathahalli,1693.0,3.0,125.0,3
5105,marathahalli,1693.0,3.0,125.0,3
5106,marathahalli,1196.0,2.0,57.9,2
5107,marathahalli,1595.0,3.0,88.0,3
5108,marathahalli,2122.0,3.0,125.0,3
5109,marathahalli,1730.0,3.0,115.0,3
5112,marathahalli,1125.0,2.0,55.0,2
5113,marathahalli,1950.0,3.0,115.0,3
5114,marathahalli,1250.0,2.0,68.0,2
5115,marathahalli,1125.0,2.0,56.8,2
5116,marathahalli,1350.0,2.0,90.0,2
5117,marathahalli,1200.0,2.0,53.0,2
5118,marathahalli,2500.0,5.0,175.0,4
5119,marathahalli,957.0,2.0,47.0,2
5122,marathahalli,1350.0,2.0,60.0,2
5123,marathahalli,3400.0,4.0,235.0,4
5124,marathahalli,1350.0,2.0,99.0,2
5126,marathahalli,1285.0,2.0,55.0,2
5127,marathahalli,2500.0,5.0,181.0,4
5128,marathahalli,3800.0,4.0,235.0,4
5129,marathahalli,3951.0,4.0,230.0,4
5130,marathahalli,1125.0,2.0,54.8,2
5131,marathahalli,1700.0,3.0,126.0,3
5133,marathahalli,1270.0,2.0,73.0,2
5135,marathahalli,950.0,2.0,46.7,2
5136,marathahalli,1550.0,3.0,85.0,3
5137,marathahalli,1019.0,2.0,49.86,2
5138,marathahalli,1144.0,2.0,65.0,2
5139,marathahalli,1240.0,2.0,55.0,2
5140,marathahalli,1100.0,2.0,75.0,1
5141,marathahalli,1156.0,2.0,52.0,2
5142,marathahalli,2524.0,5.0,180.0,4
5143,marathahalli,1135.0,2.0,60.0,2
5144,marathahalli,1839.0,3.0,130.0,3
5145,marathahalli,1170.0,2.0,85.0,2
5146,marathahalli,1102.0,2.0,53.67,2
5147,marathahalli,1108.0,2.0,60.0,3
5148,marathahalli,1449.0,3.0,110.0,3
5149,marathahalli,1360.0,2.0,101.0,2
5150,marathahalli,1026.0,2.0,50.18,2
5153,marathahalli,1270.0,2.0,80.0,2
5154,marathahalli,1100.0,2.0,50.0,2
5155,marathahalli,1196.0,2.0,57.95,2
5157,marathahalli,1485.0,2.0,90.0,3
5158,marathahalli,1146.0,2.0,69.0,2
5159,margondanahalli,1090.0,2.0,58.0,2
5160,margondanahalli,1200.0,2.0,58.5,2
5161,margondanahalli,1200.0,2.0,67.0,2
5163,margondanahalli,1000.0,2.0,57.0,2
5165,margondanahalli,600.0,2.0,35.0,2
5166,margondanahalli,1200.0,2.0,69.0,2
5167,margondanahalli,900.0,2.0,49.0,2
5168,margondanahalli,1140.0,2.0,60.0,2
5169,margondanahalli,900.0,2.0,55.0,2
5170,margondanahalli,1100.0,2.0,55.0,2
5171,margondanahalli,900.0,2.0,55.0,2
5172,margondanahalli,1152.0,1.0,66.0,2
5174,margondanahalli,1200.0,2.0,65.0,2
5175,margondanahalli,1050.0,2.0,58.0,2
5176,margondanahalli,1160.0,2.0,65.0,2
5177,margondanahalli,1334.0,2.0,67.76,2
5178,marsur,1000.0,4.0,66.0,3
5179,marsur,1800.0,4.0,145.0,4
5180,marsur,1200.0,3.0,90.0,3
5181,marsur,1200.0,3.0,120.0,3
5182,mico layout,5000.0,9.0,210.0,9
5183,mico layout,1550.0,2.0,65.0,3
5184,mico layout,1125.0,2.0,40.0,2
5185,mico layout,1190.0,2.0,39.25,2
5186,mico layout,800.0,1.0,29.5,1
5187,mico layout,1250.0,2.0,44.0,3
5188,mico layout,1171.0,2.0,39.0,2
5189,mico layout,1200.0,2.0,53.5,2
5190,mico layout,1670.0,3.0,59.0,3
5191,mico layout,1140.0,2.0,43.0,2
5192,munnekollal,1170.0,2.0,52.0,2
5193,munnekollal,1102.0,2.0,53.67,2
5194,munnekollal,1390.0,3.0,68.0,3
5195,munnekollal,1200.0,2.0,49.5,2
5196,munnekollal,950.0,2.0,46.5,2
5197,munnekollal,1560.0,3.0,75.0,3
5198,munnekollal,1750.0,3.0,86.5,3
5199,munnekollal,1385.0,2.0,66.5,3
5200,munnekollal,1080.0,2.0,45.0,2
5201,munnekollal,1170.0,2.0,59.0,2
5203,munnekollal,1200.0,2.0,57.9,3
5204,munnekollal,1030.0,2.0,50.36,2
5205,murugeshpalya,1296.0,2.0,81.0,2
5206,murugeshpalya,1550.0,3.0,74.0,3
5207,murugeshpalya,1845.0,3.0,91.0,3
5208,murugeshpalya,1185.0,2.0,85.0,2
5209,murugeshpalya,1225.0,2.0,48.0,2
5210,murugeshpalya,1930.0,3.0,75.0,3
5211,murugeshpalya,1600.0,2.0,65.0,3
5212,murugeshpalya,1344.0,2.0,56.0,3
5213,murugeshpalya,1500.0,2.0,70.0,3
5214,murugeshpalya,1855.0,3.0,96.0,3
5215,murugeshpalya,1175.0,2.0,75.0,2
5216,mysore road,1175.0,2.0,73.5,2
5217,mysore road,1710.0,4.0,91.31,3
5218,mysore road,1020.0,2.0,48.95,2
5219,mysore road,1175.0,2.0,73.5,2
5220,mysore road,1070.0,2.0,45.0,2
5221,mysore road,1239.0,2.0,53.0,2
5222,mysore road,1060.0,2.0,62.0,2
5223,mysore road,980.0,2.0,45.47,2
5224,mysore road,883.0,2.0,40.0,2
5225,mysore road,1525.0,3.0,96.0,3
5226,mysore road,1200.0,2.0,65.0,2
5230,mysore road,883.0,2.0,40.95,2
5231,mysore road,1070.0,2.0,49.65,2
5233,mysore road,883.0,2.0,50.0,2
5234,mysore road,1155.0,2.0,51.0,2
5235,mysore road,1003.0,2.0,43.0,2
5236,mysore road,1237.0,2.0,73.0,2
5237,mysore road,883.0,2.0,45.0,2
5238,mysore road,1170.0,2.0,65.0,2
5239,mysore road,1029.5,2.0,50.855,2
5240,mysore road,940.0,2.0,43.61,2
5242,mysore road,1020.0,2.0,48.95,2
5243,mysore road,1568.0,2.0,100.0,3
5245,mysore road,1560.0,2.0,83.3,3
5246,mysore road,1175.0,2.0,70.5,2
5247,mysore road,1080.0,2.0,60.0,3
5249,mysore road,883.0,2.0,37.0,2
5252,nagarbhavi,1350.0,3.0,150.0,3
5253,nagarbhavi,1200.0,2.0,150.0,2
5255,nagarbhavi,2400.0,3.0,160.0,3
5256,nagarbhavi,884.0,2.0,36.0,1
5257,nagarbhavi,1055.0,2.0,55.0,2
5259,nagarbhavi,1223.0,2.0,60.0,2
5260,nagarbhavi,956.0,2.0,49.0,2
5262,nagarbhavi,1200.0,2.0,150.0,2
5265,nagarbhavi,1145.0,2.0,40.0,2
5266,nagarbhavi,300.0,1.0,20.0,1
5267,nagarbhavi,1250.0,3.0,175.0,4
5268,nagarbhavi,710.0,2.0,40.0,1
5270,nagarbhavi,1212.0,2.0,50.0,2
5271,nagarbhavi,1020.0,2.0,55.0,2
5273,nagarbhavi,1120.0,2.0,53.0,2
5275,nagarbhavi,1146.0,2.0,50.0,2
5277,nagarbhavi,1190.0,2.0,63.0,2
5279,nagarbhavi,1050.0,2.0,80.0,2
5280,nagarbhavi,2500.0,3.0,180.0,5
5282,nagarbhavi,1250.0,3.0,170.0,2
5284,nagarbhavi,1400.0,2.0,135.0,3
5286,nagarbhavi,1100.0,2.0,46.2,2
5287,nagarbhavi,1080.0,2.0,49.0,2
5288,nagarbhavi,1800.0,3.0,180.0,4
5289,nagarbhavi,1225.0,2.0,58.0,2
5290,nagasandra,980.0,2.0,48.0,2
5291,nagasandra,2400.0,4.0,145.0,4
5292,nagasandra,7000.0,8.0,450.0,4
5293,nagasandra,1650.0,3.0,95.0,3
5294,nagasandra,1500.0,2.0,91.0,2
5295,nagavara,400.0,1.0,14.0,1
5296,nagavara,2172.65,3.0,120.0,4
5298,nagavara,2319.0,3.0,180.0,3
5299,nagavara,2430.0,4.0,180.0,3
5300,nagavara,936.0,2.0,40.2,2
5301,nagavara,1125.0,2.0,44.5,2
5302,nagavara,1315.0,2.0,70.0,2
5303,nagavara,1077.0,2.0,50.0,2
5304,nagavara,2496.0,4.0,125.0,4
5305,nagavara,1110.0,2.0,44.95,2
5306,nagavara,1247.0,2.0,58.56,2
5307,nagavarapalya,1392.0,2.0,99.0,2
5308,nagavarapalya,705.0,1.0,52.5,1
5309,nagavarapalya,1300.0,3.0,80.0,3
5310,nagavarapalya,705.0,1.0,57.0,1
5311,nagavarapalya,705.0,1.0,55.0,1
5312,nagavarapalya,705.0,1.0,57.0,1
5313,nagavarapalya,1335.0,2.0,110.0,2
5314,nagavarapalya,1260.0,2.0,85.5,2
5315,narayanapura,1308.0,2.0,89.04,2
5316,narayanapura,1566.0,3.0,83.3,3
5317,narayanapura,1485.0,3.0,85.0,3
5318,narayanapura,1302.0,2.0,69.1,2
5319,narayanapura,1308.0,2.0,89.04,2
5320,narayanapura,2357.0,3.0,135.0,3
5321,narayanapura,2357.0,3.0,135.0,3
5322,narayanapura,1469.0,2.0,99.14,2
5323,neeladri nagar,1053.0,2.0,45.0,2
5324,neeladri nagar,1363.0,2.0,68.0,2
5325,neeladri nagar,2556.0,3.0,133.0,3
5326,neeladri nagar,674.0,1.0,21.0,1
5327,neeladri nagar,527.0,1.0,26.0,1
5328,neeladri nagar,1167.0,2.0,38.0,3
5329,neeladri nagar,1060.0,2.0,35.0,2
5330,neeladri nagar,640.0,1.0,20.5,1
5331,neeladri nagar,4000.0,12.0,160.0,10
5332,neeladri nagar,1105.0,2.0,30.0,2
5333,neeladri nagar,1100.0,2.0,30.0,2
5334,neeladri nagar,2111.0,3.0,103.0,3
5335,nehru nagar,1775.0,3.0,110.0,3
5336,nehru nagar,2363.0,5.0,120.0,4
5337,nehru nagar,2342.0,3.0,115.0,4
5338,nehru nagar,967.0,2.0,41.1,2
5339,nehru nagar,1374.0,3.0,72.0,3
5340,nehru nagar,1674.0,3.0,90.0,3
5341,nehru nagar,1269.0,2.0,63.0,3
5342,nehru nagar,1100.0,2.0,50.0,2
5343,nehru nagar,1674.0,3.0,81.0,3
5344,ngr layout,1020.0,2.0,45.9,2
5345,ngr layout,1105.0,2.0,49.73,2
5346,ngr layout,1022.0,2.0,45.9,2
5347,ngr layout,1020.0,2.0,45.0,2
5348,ngr layout,1019.0,2.0,45.9,2
5349,ngr layout,1020.0,2.0,46.0,2
5350,ngr layout,1021.0,2.0,46.0,2
5351,ngr layout,1021.0,2.0,45.9,2
5352,nri layout,1565.0,2.0,75.0,3
5353,nri layout,2500.0,5.0,130.0,5
5354,nri layout,1125.0,2.0,45.56,2
5355,nri layout,2150.0,4.0,115.0,4
5356,nri layout,1250.0,2.0,75.0,2
5357,nri layout,1789.0,3.0,75.0,3
5358,nri layout,1731.0,3.0,64.11,3
5359,nri layout,2400.0,2.0,125.0,2
5360,nri layout,2700.0,5.0,95.75,4
5361,old airport road,2732.0,4.0,204.0,4
5363,old airport road,3356.0,4.0,251.0,4
5364,old airport road,1206.0,2.0,75.0,2
5365,old airport road,2774.0,4.0,207.0,4
5366,old airport road,2690.0,4.0,191.0,4
5367,old airport road,2690.0,4.0,199.0,4
5368,old airport road,1655.0,2.0,97.65,2
5369,old airport road,1075.0,2.0,60.0,2
5370,old airport road,1858.0,2.0,167.0,3
5371,old airport road,1150.0,2.0,90.0,2
5372,old airport road,2690.0,4.0,191.0,4
5373,old airport road,2658.0,5.0,187.0,4
5374,old airport road,946.0,2.0,58.0,2
5375,old airport road,2774.0,4.0,208.0,4
5376,old airport road,2774.0,4.0,208.0,4
5377,old airport road,3200.0,4.0,280.0,4
5378,old airport road,2690.0,4.0,201.0,4
5379,old airport road,1145.0,2.0,75.0,2
5380,old airport road,2732.0,4.0,194.0,4
5381,old airport road,2658.0,5.0,189.0,4
5382,old airport road,2774.0,4.0,197.0,4
5383,old airport road,3496.0,4.0,262.0,4
5384,old airport road,2774.0,4.0,197.0,4
5385,old airport road,2732.0,4.0,204.0,4
5386,old airport road,1798.0,3.0,150.0,3
5387,old airport road,2774.0,4.0,208.0,4
5388,old airport road,1184.0,2.0,78.0,2
5389,old airport road,3504.0,4.0,262.0,4
5390,old airport road,1055.0,2.0,75.0,2
5391,old madras road,1425.0,2.0,94.0,3
5392,old madras road,3715.0,6.0,224.5,4
5395,old madras road,935.0,2.0,45.0,2
5397,old madras road,1720.0,3.0,100.0,3
5398,old madras road,1200.0,2.0,72.0,2
5399,old madras road,1225.0,2.0,53.55,2
5400,old madras road,1100.0,2.0,70.0,2
5401,old madras road,2760.0,5.0,157.0,3
5402,old madras road,1171.0,2.0,75.0,2
5403,old madras road,935.0,2.0,45.0,2
5404,old madras road,4500.0,7.0,294.0,5
5406,old madras road,1065.0,2.0,47.86,2
5407,old madras road,2010.0,3.0,125.0,4
5409,old madras road,1480.0,2.0,84.0,3
5410,old madras road,2990.0,5.0,210.0,3
5411,old madras road,1210.0,2.0,74.0,2
5412,old madras road,1171.0,2.0,72.0,2
5414,old madras road,1480.0,3.0,95.0,3
5416,old madras road,1210.0,2.0,80.0,2
5417,old madras road,1859.0,3.0,121.0,3
5418,old madras road,2990.0,5.0,173.0,3
5421,old madras road,2300.0,3.0,142.0,3
5423,old madras road,1210.0,2.0,80.0,2
5424,old madras road,1210.0,2.0,77.0,2
5425,old madras road,5020.0,7.0,287.0,5
5427,old madras road,1330.0,2.0,74.0,2
5428,old madras road,1720.0,3.0,106.0,3
5429,old madras road,2640.0,5.0,150.0,3
5430,old madras road,2990.0,3.0,170.0,3
5432,old madras road,1171.0,2.0,73.0,2
5433,old madras road,1630.0,3.0,110.0,3
5434,old madras road,1165.0,2.0,52.0,2
5435,old madras road,2640.0,2.0,170.0,2
5436,old madras road,1165.0,2.0,51.42,2
5437,ombr layout,2420.0,3.0,185.0,3
